age,salary_income,business_receipts,interest_from_deposit,dividend_income,mutual_fund_investments,sale_of_property,purchase_of_property,annual_credit_card_payments,annual_emi_payments,total_outflow_ratio,liquidity_ratio,will_fall_in_debt
56,528620.876981891,0.0,87590.62573857815,56890.480462883075,349021.39273255214,0.0,0.0,68507.10290130824,136557.25858094738,0.30465525574174496,0.7331753257132483,0
23,596370.2934664642,181417.88209061362,73408.13330666278,91705.77738550588,41957.5899403189,0.0,0.0,88779.49141690532,29445.80600929029,0.1253843572582644,0.21961058740001876,0
42,1954104.5040130292,0.0,14504.829799377658,192292.5966630229,230649.47157059264,0.0,0.0,148032.93703994865,729543.1414155307,0.40611545575645086,0.20243708861866766,1
42,2609364.4243783457,0.0,63833.85243087931,2217.494011285487,43320.56655118299,0.0,0.0,243214.7766423463,1131727.504368368,0.5139170450026894,0.04088032720218205,1
32,343090.4285843158,1890914.2414893426,77269.84427734053,32407.7894807433,328294.03543132445,0.0,0.0,387314.578797582,721189.2895171214,0.47297510994867986,0.18687323004492898,1
41,2172331.4550955985,348057.3196983392,97969.33608875987,17223.773272055398,389734.91297827207,0.0,0.0,105241.25556093681,108839.93016689213,0.0812272636216053,0.19158115852654004,0
24,736737.1877930035,988775.0508772656,60860.782260985034,32197.585705578065,247770.56879108885,0.0,8777443.060431931,88043.15018555969,177413.6113543539,0.14596992528154276,0.18741573634703476,1
51,383949.8565645824,0.0,15857.781313973173,124396.23890514608,1014028.7687330695,0.0,0.0,71291.53226388023,106754.11555400968,0.33964897257404847,2.201968810428429,0
64,5076697.948342529,0.0,16294.563340412366,204875.9512418402,866518.1499317473,0.0,0.0,92577.58115916859,2676197.849829149,0.5226205459316406,0.2053068072223739,1
51,2090204.7907355835,848921.2312026192,127649.95896112607,117654.14068806787,69169.66537021834,0.0,0.0,179972.13784083744,268069.1199143474,0.14069742464137278,0.09875351452495894,0
43,6190959.387932051,3823115.196407998,108307.53608849544,10977.341490203975,98.83192953341943,21088256.035451025,15209816.597864341,835203.9637628436,2076809.6796343587,0.28736899810685446,0.011781255582181037,1
40,220982.60719573448,0.0,30042.872899062357,81193.14595491349,326078.18349929736,0.0,0.0,15599.440665749331,24747.341863315418,0.1214461138518879,1.3163406616075037,0
35,186361.3531333312,0.0,59033.357576734925,85093.18401405943,193673.93326680464,0.0,0.0,42799.28384015622,148267.6695991466,0.5781342625711986,1.0221235274473497,1
43,839911.2130670318,390217.1524555441,36666.421745383974,43301.17823005628,122236.46181385098,0.0,0.0,204460.57475405926,631598.5591513697,0.6381658426234214,0.15434282126775706,1
48,1221469.1915060368,1659413.3017400454,19969.91034701939,62744.370977547835,746276.1943464092,0.0,0.0,73359.43807570444,1199797.3621041875,0.4295983790729969,0.2797243548986928,1
36,225129.13734207297,0.0,39476.78952234831,117882.36251198976,1152019.0992487764,0.0,0.0,78678.48694974957,191307.21554529332,0.7058647392067169,3.423306972641903,0
57,2363032.557883513,419855.0511180455,30474.55863821292,257187.72363630732,800262.2793568445,0.0,0.0,305378.9773849518,1816339.4035934522,0.6909894856348227,0.35430924291869925,1
41,911178.940850372,0.0,8602.381396428103,2044.7271388865606,208061.33187981526,0.0,0.0,94121.52511376985,302273.7141046097,0.4300104227604741,0.23725539466527815,1
35,635076.4140759665,154657.59481798613,70216.0827037027,14863.9275496735,364567.42394029786,0.0,0.0,136181.5374848702,497798.98062785575,0.7247023704858871,0.5139914431646816,1
37,1105725.767270741,0.0,59944.56630503414,136343.36517939102,56468.18893833941,0.0,0.0,253527.76044227416,473522.91796342086,0.5584043552663542,0.19412693317857344,1
57,1209277.3435983388,0.0,125389.27615706781,19960.434642173183,903903.7663508143,8555890.66379034,0.0,140764.67600950084,246083.35489130497,0.28557509173456624,0.7745694279280756,0
33,52470.54781724075,1761310.3735238777,96838.87409978139,5629.83944235356,100087.098477973,23473353.080242474,0.0,116791.94382985288,120382.234407899,0.12376991502064219,0.10570423739609021,0
39,10967485.990428058,0.0,42064.70343588388,18790.416590923254,64232.599928916265,0.0,0.0,567444.5098288272,2380793.320893354,0.2673328231201,0.011342386616492452,1
50,542916.32648526,382061.7221350729,68578.27666560432,36542.014358005246,18613.23164721123,0.0,0.0,123085.92814145699,467518.7453641256,0.57334729843602,0.12011804872488292,1
38,76221.4386651497,605148.3390933631,76804.98660674166,24395.44912948738,239799.95774499478,0.0,8212388.818559198,76136.11801409977,187532.42570382185,0.3369259425483495,0.4357435944499063,0
34,2295274.8073512358,4573948.2413349645,249554.63427520706,77629.98901737851,889641.1864077528,0.0,0.0,1058255.197401525,2869706.468745946,0.5458224852407395,0.16908792498658215,1
56,5957420.586613765,0.0,400054.5101163635,47213.37980298754,43711.81860272656,0.0,0.0,1348140.4232142651,2067506.9077879456,0.5333041271582637,0.07665940875370071,1
56,2033723.8099975397,1356640.4849776644,169033.7828838008,28538.031764219973,38633.202667893594,0.0,12728663.511134086,179249.6378022478,1494283.4798197204,0.466433236283149,0.0658330985463451,1
40,2291699.1993909855,1654294.9537253994,82577.51005929662,295012.18610650534,95482.64739457816,0.0,0.0,265016.5549374827,546455.9839537042,0.18768511945033525,0.10941669009662686,0
39,1179991.2062683846,700520.6792575737,263257.418754898,108551.02504538537,328440.37167049386,0.0,0.0,220979.04595388813,383103.97717613884,0.26820463637430103,0.3109009386685732,0
64,3066275.1214040695,0.0,19615.202042118966,99118.12691266878,238098.17632102067,0.0,0.0,895086.6389345429,876526.1886539838,0.5562347161603924,0.1120346770825449,1
27,43671.37109030805,0.0,119236.07514033993,41880.13177489804,30346.46494903565,0.0,0.0,25166.85607193085,87659.85156494578,0.5509423852428973,0.9349284697854999,0
64,1746638.8675223263,0.0,61705.26562765467,75689.42296806998,175180.35857397952,0.0,26482991.12291783,267159.93977534754,71253.67903585898,0.17962176846081268,0.16590727922408585,0
24,1332980.5811047049,0.0,15636.019612840815,20465.031649227745,20783.251363343057,0.0,16278104.61446829,148179.1181444079,665461.7099782866,0.5942963623138873,0.04154921060321542,1
54,61027.81998744459,1726025.4043325756,7818.858039569466,20012.726557845064,572967.3138325087,20167736.00104118,0.0,43670.85846393389,979121.8261001131,0.563557596592887,0.33103950423652,1
22,942245.4363662432,0.0,65535.40957049421,111305.79189497035,33988.16359457866,0.0,0.0,64957.978452719006,121331.20954402247,0.16646523623269288,0.18839397195784988,0
25,868476.9840348265,7434014.913197897,27308.145408904245,45420.26353516351,191199.27677959608,7637431.899976282,0.0,934295.617327149,1503904.2147412123,0.2911206454055333,0.03151292080234525,1
30,1411373.2584875484,0.0,28835.73120678171,21048.23977264525,214288.92619014822,0.0,0.0,319619.4319432865,84450.28957837529,0.2765217764891936,0.18078454022868895,0
52,96842.34500644244,0.0,38598.148365648514,93320.78147950012,226587.38542911154,0.0,5961364.445503013,22137.32728603568,143821.67735224828,0.7254649165643656,1.5671566280184974,1
62,1963423.6940641452,0.0,126714.05992555567,29219.484162102533,281833.199549554,0.0,0.0,167776.87943027116,435040.95688261645,0.2844341392885885,0.20655627527084272,0
61,180155.34976105462,9101744.343668532,17923.385053394704,25539.271478298164,362778.45034246106,20345568.618642442,15278323.415274654,1187761.1987336397,257958.50966152895,0.15503092524552103,0.04356303251989004,1
33,650912.917558294,0.0,126427.45733027827,1325.9782167045678,1310.2591272037073,0.0,0.0,128347.85985748602,143037.46897930614,0.3485253719120551,0.1657494617688652,0
59,2557265.9405642487,0.0,152652.20763097037,56816.10059525418,9420.689654878506,0.0,0.0,952834.4052010112,1472919.0998280968,0.8767566416373119,0.07911454410999182,1
25,986627.3721995199,572640.14572054,90258.5322404839,38033.034440328134,283678.32337052113,0.0,0.0,138972.3318653914,255008.89315689303,0.2334620429917704,0.2441216130972717,1
30,572851.4424019153,0.0,28443.073527366614,18685.90500406383,60319.981481718736,0.0,0.0,64747.814202768204,128700.58311819716,0.3120228942179269,0.1733099676622423,0
30,59283.247059524234,283005.76989247266,5290.778459070232,7500.546509047219,534860.9353317545,0.0,0.0,36792.31363730471,116259.26230422787,0.43103243643808775,1.542329026184321,0
58,1338691.0948663412,4775688.695405298,52415.593150410044,10070.058478181034,296264.8541959512,0.0,0.0,855125.3896531945,2778503.109487821,0.5882640548114519,0.0580796928667568,1
47,5170242.845054797,0.0,188023.1540214535,12735.711001608799,1179678.8674123373,0.0,0.0,920333.9506849603,2530995.6419980656,0.642585710524245,0.25701676334015267,1
41,2913728.9836789295,5679500.2981143985,10744.075240139027,100199.47344825491,390590.6958935059,0.0,0.0,821621.974837922,1996106.324709574,0.32372151044133646,0.05761997110231691,1
28,1516026.1674071234,1102361.2062901761,136582.83117361777,32757.521073493685,28528.81690823129,3303825.6208053147,0.0,385904.14038963185,603157.381346671,0.3547911647684565,0.07097863121108017,1
21,133510.59621903003,0.0,63090.46832430397,59453.73522123143,56251.83132463631,0.0,21275581.413466774,11727.380803811839,62771.674199506735,0.2909485161899005,0.6982698108559484,0
48,328440.4772833648,0.0,229098.33990430107,30931.532283992514,14300.141136331018,0.0,0.0,53765.1121290543,58302.08130640429,0.19043780727145818,0.46617394979538723,0
59,248206.1744956478,4263751.335036511,44036.420688721395,32097.10997320039,405481.9397235301,0.0,0.0,1108988.6216912663,1681385.5656239924,0.6081774652448392,0.10497075171253084,1
34,527065.1277164782,9507778.295671605,121992.88688378493,86340.14158599722,40685.19627571547,0.0,0.0,2348205.516308588,1761212.9892560842,0.4011859137341532,0.024310642465764545,1
41,322266.9463013274,0.0,134753.28936107262,73735.89606371461,326985.7124201591,0.0,5089076.251588458,102194.22533621427,193315.80489988197,0.5567707197358727,1.00888874748322,0
50,336354.4194604096,0.0,22157.192818133615,13207.273944349385,243172.56115145894,0.0,0.0,60674.3822997679,63920.94869991695,0.3351860785972972,0.749319684626515,0
41,1150818.490464492,127588.48103444828,17214.977609766654,49137.529465017884,300961.4309500896,0.0,18047775.6890708,44041.64487693476,323024.2692930196,0.27296006985516896,0.2731445070533701,1
29,460507.7274994868,0.0,9731.645295294022,57001.131429931374,213191.7215321501,0.0,0.0,54715.59530201006,79679.29341672412,0.2549019522208453,0.5309227289854456,0
37,1356728.813360118,204170.48496495024,120926.12412491461,25943.17920754495,3934.298708902702,0.0,28045653.4779509,483902.812039239,194599.98349492555,0.39730347400236127,0.08830441875472851,1
25,3545270.242845704,298906.8967084782,79440.60188982193,3538.9245245321754,87594.62155616957,0.0,0.0,172926.54872145085,670577.6933558623,0.21478746559804437,0.043434504666991974,1
51,1220918.5812507824,0.0,9071.142012574575,23213.39261462415,648799.5664805372,0.0,0.0,78361.35155587758,212216.0236164036,0.23186755572431697,0.5434741974419512,0
60,1671531.748897471,0.0,36865.23170106529,22182.12367463143,794659.5673190084,0.0,0.0,430161.76400108734,967120.6185893925,0.8074069377894122,0.49330679382406073,1
58,1671163.3062767521,1791929.8341567721,15355.501321771972,58660.7976610054,30679.52289161433,21380466.302376684,0.0,193654.40432588162,1895290.6498635372,0.5905795394203578,0.02959925161162588,1
63,481832.46603230614,0.0,9726.12072161463,82909.83026955184,914921.605828164,0.0,0.0,103011.65333316578,38550.89982844937,0.2464231323141628,1.7538924213578493,0
39,18085.192363820715,0.0,35492.100385450445,25210.358451307995,333077.39781850344,0.0,0.0,5416.229094713149,12260.57113425145,0.22435718799098645,4.997926105534947,0
56,67945.32872121513,96887.41786232109,10125.341913306436,51882.85714588958,767466.1514271711,0.0,0.0,54653.5978556818,67304.33193003511,0.5376339434938378,3.6566180392084933,0
53,397643.5540031569,1933893.7255575962,30135.64774572885,51477.81192453511,153830.2213814503,0.0,0.0,438951.4791671331,1233532.8865982345,0.6930705345111563,0.097566877881762,1
33,1403652.5580996794,2140234.8938186765,80456.86188320596,52228.24859054002,32190.400202500106,0.0,8820188.56185223,537750.2805280748,602889.8653278769,0.31024543001767463,0.04484488284493145,1
34,2846105.3586885827,0.0,82303.76818211476,40406.47007768474,108055.72872559993,0.0,0.0,812490.6321953785,882238.285059744,0.5708432508081227,0.07772995045318783,1
53,3827129.8124159337,3075324.621938045,18392.5603625546,49606.80358769545,351046.84350025345,0.0,0.0,289624.5921239874,1420709.4356738513,0.24536907236152344,0.06011748437884555,1
49,31426.333769971257,0.0,21197.307311587094,101129.41719706818,475747.9099258231,0.0,0.0,20089.567070824887,29265.840756017926,0.32100230965873466,3.8898136486951977,0
63,5536719.63730982,1345628.3262492602,193082.54729466495,127442.79307937491,15426.606459779243,12562106.21845695,0.0,902413.787350793,3070016.4359181565,0.5515062537048312,0.04664137296556361,1
56,467209.94458815857,1609766.5058302835,18264.348708026828,4814.501761687009,200215.56836838878,0.0,0.0,408018.9683237362,595798.8827424593,0.4779956854688423,0.10632782499386655,1
64,2221476.853729678,1398514.556705422,4682.064505254344,591.1090482062924,19959.496534926788,0.0,22990765.050145753,632439.0270258563,1011183.7541717103,0.4533799643416009,0.006960226638244291,1
30,238573.58589220967,110587.71665587921,28080.0273333866,36585.65008432177,597678.3229962453,0.0,0.0,76461.38198317685,79741.44790905122,0.37745835819303025,1.600529767147925,0
51,77956.10340969983,0.0,85902.79945370824,26620.542547870908,194073.12479189632,0.0,0.0,12103.314903137552,61830.14719764865,0.3881420055541741,1.6095954948629116,0
26,570464.1250667891,1434103.8184349872,725.0687513137423,29998.275951787527,738903.0163935617,0.0,7413261.296226418,372348.2961505389,99466.1754455996,0.23181656724709432,0.3781404595088755,0
21,2350159.6430431483,379475.2241524865,419884.341064696,30671.090809813977,24551.40968284359,0.0,0.0,417263.59033474076,702479.4154814054,0.35209926086633453,0.14939567996939992,1
27,299423.4040731507,2283441.626531471,26187.0879879606,112779.63267885087,120353.78476726252,0.0,0.0,657590.550942686,441580.4203054786,0.40383486852185,0.09527422480787592,0
47,200622.57392925423,0.0,27196.29719312204,50616.280386760096,338602.49284751416,0.0,19890223.18799692,10715.922872482328,70542.89365107054,0.29184003615596055,1.4955495835235764,0
41,2886928.6150333844,480313.5921180366,134177.0426118951,29200.297819064675,104266.17773435416,0.0,0.0,1253258.1586069083,899267.0270713954,0.6096733298491286,0.07580636733918769,1
48,3343289.3877040013,0.0,28525.713075395637,30328.54331116302,552711.0281113402,0.0,0.0,563521.5028575371,538914.4880029581,0.3240414815329498,0.17975875469027236,1
36,15153.111243956697,1219468.535463867,50443.1734549574,93056.32235871768,1299028.3838333234,0.0,27252587.43387697,171256.04224573539,586589.478534132,0.5499117221883292,1.046734418625376,1
43,1559857.0400198225,0.0,78508.41709937724,12234.719912278826,99059.81734595462,0.0,0.0,161451.21392464815,457049.43086692237,0.3747123492931903,0.11499019690447668,1
40,443899.3585786627,2143668.1146240034,2211.522057087913,742.8151468990287,134391.8057326442,0.0,0.0,249788.94304922907,1218246.6920094164,0.5666947340364076,0.053018696606292735,1
58,563436.8796315406,1816282.8781620318,181580.19440372716,32520.420004263677,1026532.1464941023,0.0,0.0,370658.8350318882,635407.6219136202,0.3878703706152237,0.4783030837042872,0
45,759824.6436104185,0.0,71754.39328044851,161535.98299604192,132978.6484317456,15578060.3070006,0.0,124951.95558988837,46316.66110392413,0.1724557989844084,0.3688078908947062,0
48,667805.7957516309,4116909.0325541804,37530.30591849653,84200.54122944437,243570.1024842299,0.0,16804666.142691452,62962.78897894535,1764002.0647519801,0.37236007534148247,0.07445325992427859,1
25,868262.8055065197,0.0,51047.00668345836,26245.823761806452,439915.2870772082,0.0,0.0,124364.23601681697,154536.669029683,0.2949594920517501,0.5469879834346023,1
41,1047767.4836975979,3618762.707504299,5744.345448712442,9624.600503431066,173060.117775864,0.0,0.0,902889.4704130839,554034.0802228873,0.31118210725476575,0.04024627997352946,1
38,751922.6942272772,1019079.0987722409,126578.1200523861,42214.23037627854,139855.09597640252,0.0,0.0,438161.84528951446,525166.5036733127,0.49661344509830324,0.15911342362657804,1
26,1451037.8817242251,0.0,77545.19758063027,105890.22953468139,205308.77118401113,0.0,0.0,260921.67527716924,537042.5614777677,0.48820849152501206,0.23784050700394793,1
49,1521580.8521944357,0.0,245330.8468158291,63163.77562241551,453584.3282009377,17742770.75946241,0.0,396613.381203892,63717.75011911375,0.2515365547308071,0.4164191831339405,0
39,696552.1500343882,11333130.67635799,62396.97606390714,38848.20757999753,112260.70107507068,0.0,0.0,2369300.639979089,7090141.992238945,0.7797789125953958,0.017600126465362666,1
53,184429.3498485281,0.0,176259.80179242024,66377.97993520799,129607.79749502298,0.0,0.0,18937.67004074268,161989.58808297318,0.42364963514364273,0.871630430134942,0
21,1228113.1269207243,965277.7092511189,20865.963190472616,167129.46670280665,62897.70226992079,0.0,6965082.930722758,154486.3909659188,945329.2852669278,0.46183822845837397,0.1053558720744159,1
23,1779137.5022284181,441802.75830023515,5816.884039951908,40225.562862657935,362813.7176286898,0.0,0.0,138592.79716051815,781881.9197144713,0.4060349943661423,0.18035249357595856,1
62,1219696.3892334693,0.0,296501.1501310516,40523.16009206899,689131.4482259859,0.0,0.0,122106.80640240946,637992.7412569439,0.48826938554571686,0.6591773974804296,1
41,1064237.838336986,1365527.4579882228,29700.282558297225,32562.207137188463,61642.63695520137,0.0,0.0,258737.61042098782,619824.6879369416,0.352549016803626,0.049720584026053914,1
55,312721.68938127183,0.0,179326.294828256,41806.20667571986,10560.57536578242,0.0,0.0,111048.36692534047,122947.15044387305,0.43831271356788387,0.4339998576871772,0
61,1243228.3134149406,0.0,29750.848743696595,50415.12429087841,144026.20582655875,0.0,0.0,156163.3241518326,315393.4102768384,0.35632341996153827,0.16940681378925718,1
60,489302.4516189423,0.0,16941.523694874668,11425.343970277845,158368.5270049055,0.0,6500576.137303448,106771.12239661312,139815.09167965135,0.4763383274847156,0.3607226215485972,1
23,3024275.4925171393,0.0,131875.12133500923,41969.863549008754,311421.87677217694,0.0,0.0,235825.22177522175,360387.7404273628,0.18642598988674952,0.15173496850736584,0
45,1272609.4206123021,567126.8495626309,150690.89873528524,677.4356727508937,26843.19687712734,0.0,26358027.02314848,91300.68175218337,435011.28209094406,0.26433151643574515,0.08950380676693907,1
58,391174.8369201797,48851.127624983885,185541.98837926274,138974.09882317437,516947.3238444869,0.0,6952503.444692013,36390.14891206991,212175.97460134194,0.3251172356419128,1.1006095851940554,0
40,768499.2577782688,1967981.140514257,200150.8252176751,1928.6894995292712,255985.48920886844,13666242.03384134,0.0,256317.54430948512,679539.8939050784,0.3184747452643548,0.15588072443831494,1
64,2249501.2041293713,3169858.7880455623,65996.61972891031,158686.86610879772,236878.20821852662,0.0,0.0,992847.0813705769,3543987.5797471334,0.8038268796058818,0.08177853591592495,1
54,490399.383315919,0.0,51118.71749480005,173676.73948045535,114098.47599092602,0.0,0.0,167287.92538974763,341825.8254744421,0.7118522258978975,0.4738477405408414,1
41,894442.1057604011,0.0,139017.77571107872,37410.82501904365,136365.49481358865,0.0,0.0,200588.74244398667,165253.53409905077,0.3416303506065924,0.2920929684180418,1
43,1366084.177270179,5252362.95050799,84254.39059413206,20204.665961285355,17106.771207463054,0.0,0.0,1101092.4322105397,1317866.1219028055,0.35980841141913317,0.01808233022258075,1
26,1685493.4143739154,452326.36571304896,336055.88650833064,10225.33485986332,420428.220116609,0.0,0.0,255689.91202677746,1008630.5924018458,0.5089648104981191,0.30864652137298443,1
33,229235.97038166274,0.0,47134.21427661899,8847.283363082091,278460.8425026268,0.0,0.0,47582.20203082743,94657.5606019396,0.49870460219326607,1.1725830464711597,0
43,999311.3218760187,481006.08042796946,4382.183418609534,13586.101672208655,1124315.1730564057,0.0,0.0,94579.30123896977,428711.95363958203,0.34925976402315984,0.7623931172567554,0
29,2919231.1740492485,0.0,88990.33920612992,32332.889412005887,130883.29038264585,0.0,0.0,425736.54978514736,364189.2392897542,0.259796545191028,0.08294751635820506,1
37,4143991.476716982,0.0,43613.50578992331,67914.14622226542,329203.2718953475,17300557.394074485,0.0,469743.86517680343,664484.00345671,0.26653096080460287,0.10356687562870301,1
22,1281042.4150426642,3404649.6375085395,41957.46921713123,25435.525446309846,756018.285103489,0.0,0.0,910561.971367519,701547.1393262647,0.33917103428802764,0.17323719191859724,1
39,4937026.085950499,0.0,83130.42914519485,75936.9359651385,373106.2164733343,0.0,0.0,249654.3416331604,1911464.7748284885,0.4240735993446468,0.10442773121539914,1
39,1014817.6981800233,0.0,254824.64219191813,41572.915700653815,12343.653021060352,0.0,0.0,101479.98573057962,443337.4677524479,0.41550541412206515,0.23546170167107727,1
27,701377.4251466087,459166.6118253297,31055.266268083098,973.2599715730956,300094.8099350623,0.0,21060985.378635537,127800.41263470783,319751.53049299045,0.37528246217570277,0.2784929554201353,1
62,962449.943673571,318306.09533548326,47738.01683806727,7066.168394766574,236495.2804670473,0.0,0.0,167387.92553032105,209434.83626318365,0.28214562908368557,0.21811015505128423,0
62,147567.508082683,2390769.107403278,221870.0392812693,42460.77969780083,207532.4397898985,0.0,17068814.68716222,117147.81388759591,225427.63472052896,0.12223188601098835,0.16836214122454238,0
40,616427.5045668381,0.0,225588.41163861495,8787.09696770288,241588.51523516874,13887751.523319958,0.0,67820.03118374772,86225.2548449258,0.18105848543678904,0.559428512879638,0
29,735884.2646971508,0.0,26734.242570790033,46864.44590307802,185170.3548772933,0.0,0.0,141219.89462881387,147929.73862388596,0.35720242769483473,0.3196716158948879,1
37,2265616.2791283177,0.0,122530.05906312162,29464.649678006488,353133.283528391,0.0,0.0,252151.75831861634,1359173.4336360798,0.6664945409104704,0.20893675031561626,1
47,1705801.5433411284,650402.5440890589,53710.27690593615,58572.4154434202,4507.565450065246,0.0,0.0,224642.29925370167,504680.0456042683,0.29545309109170653,0.04731247152856147,1
22,1103836.283913005,880426.9472249575,274888.0841069235,17225.81931279053,62683.34329583415,0.0,0.0,356717.00538117194,602491.9490737269,0.42137505183921603,0.15586041762103328,1
56,511923.3546736586,3078729.6502822624,131768.40588356403,86193.41623544946,136421.32618832335,0.0,0.0,162381.64237751727,693540.8795464962,0.2247332261341184,0.09304775393413928,0
39,248480.0533999075,9054462.50065811,68191.70261416695,24623.44784729239,180809.51413820885,0.0,0.0,1895019.403472567,2351259.8388175536,0.45193574844015605,0.02912214683291636,1
37,512820.46153537725,0.0,170051.94639117832,79640.83414987061,41946.37330083396,0.0,0.0,128146.65826149247,330607.5819681985,0.601633667825591,0.3824704349753668,1
25,1366586.6307618062,0.0,615565.0246224102,978.043444156445,514682.9230645971,0.0,0.0,374143.3472757543,709672.8797992194,0.5465178002212808,0.5704243254362853,1
59,366262.41105130344,0.0,59247.55911887695,24968.252301851233,795180.8772654469,0.0,0.0,40080.72196349647,230952.2302812436,0.6016547239569243,1.9521359583699185,0
38,668006.2117051964,90135.72970232197,46762.63086193646,12435.148386446474,417350.4528989128,0.0,0.0,92882.64568321996,21447.476436943965,0.13988061432742033,0.5830472165449854,0
27,586818.7110312122,0.0,93403.75257970646,29320.609177518043,792754.7941381828,0.0,0.0,60732.64093762223,328874.99823848606,0.549095756159289,1.2902357880288766,0
37,1740820.5986493952,0.0,114911.36969655378,146694.19663022234,407862.2811621318,0.0,0.0,236006.29210985554,532476.8793382158,0.3837758420827338,0.33432818890912047,1
59,2582797.3205856597,0.0,121891.22579685923,8655.640086518712,174511.80701367313,10311412.501779146,0.0,167161.46722407368,1018684.3344003354,0.4370419980244342,0.11242899518215507,1
56,1442253.826722164,366877.9179860705,64166.14140167001,4605.560330278971,149833.6735245299,0.0,0.0,315002.493680767,584245.5509275214,0.47885718909337066,0.11640921116666737,1
60,501535.2763273052,911926.9505932829,40390.54977635977,3013.842520669138,54600.259948860825,0.0,0.0,198482.20519744937,571375.5306363627,0.5284335554435958,0.0672708013776305,1
24,681249.9356468872,744456.4148167159,172554.90493902226,6582.941623657094,27124.179344731903,0.0,0.0,179454.01681303093,422196.2157509572,0.3748961168833126,0.1285245619263509,1
58,185671.2300431005,319729.16503643565,317630.2766239414,3198.0103233998593,74391.62910398851,17499924.672011875,0.0,105225.15694921177,108368.95726272436,0.2585166314625185,0.478341464424021,0
45,220847.96368805642,1946824.1085336744,199496.69705609314,57717.56854418436,227873.11538151634,0.0,13840243.434367882,160935.291357271,254636.7100127466,0.17137785945275177,0.20004532722641494,0
25,215372.0259650999,0.0,114681.84370748959,6244.258535165944,43489.40308122994,0.0,0.0,8391.583600330378,137281.31680898854,0.43316466856651087,0.4888966147492198,1
50,167923.52251755306,0.0,44652.16881120037,10997.427563776404,905783.4712579831,0.0,0.0,21082.6912418821,147469.38466341957,0.7538979768330126,4.300287852616396,0
32,237528.44657406464,3868928.4026225205,97414.00113797598,51856.712031303476,73962.98194359698,0.0,0.0,518246.4660659527,1589499.6129546661,0.49527267731776364,0.052454871555242075,1
24,271811.35544062586,0.0,10665.03065304881,29543.781043313695,538064.8326689673,0.0,6665532.041984842,42455.618104601024,30511.955080353364,0.23385456138916058,1.853315432640014,0
44,142332.07718720325,0.0,76338.29086276084,2810.7836605074453,512477.5627130919,0.0,0.0,9040.037525721938,113241.76668855922,0.5521068098260659,2.67121586397514,0
49,1226850.884841073,0.0,151967.5824061311,176464.2339741062,45667.10211993969,0.0,0.0,205481.78804006908,182278.89865423323,0.24931829889929877,0.24053419849151003,1
29,5575382.454718256,0.0,28909.52662781845,45805.9167500775,372131.75576618273,0.0,0.0,492872.7946397417,1708358.5449948907,0.3895916477455564,0.07908661550944666,1
24,2536211.123761703,0.0,69622.043610745,47568.90055449874,521375.48813642224,0.0,0.0,409013.57650117326,257230.01789034635,0.2510902329332283,0.24065941583483802,0
44,56010.314603380546,0.0,7609.7600136588535,95724.48928201234,646993.6254171694,15521317.04486461,0.0,21051.576310441815,35050.91220859706,0.35208064251214927,4.708809309484051,0
34,660017.9280237793,4083269.593454139,182323.13769222252,119896.14784535811,923601.1780214253,0.0,0.0,157604.97859512383,4023848.7819847325,0.8287478526474138,0.24295284249775032,1
25,2353440.609224502,3873339.7588760685,43113.98573877972,2939.241039125284,798221.7582011602,0.0,0.0,763503.8986246971,1261333.0110345685,0.32279456424890685,0.13459226003956534,1
38,173579.8916857412,0.0,87277.12630359532,3539.7051056595424,111813.88504099479,0.0,0.0,26327.293439032856,108158.33704506377,0.5086489736364975,0.7663860114916572,0
62,2257851.5009891926,1592364.4475698434,47567.54276067998,74928.58641019203,93451.45715307778,0.0,0.0,980471.5319137864,910113.9245710466,0.4758927764209827,0.05435771023447453,1
39,1077848.1964127657,2111219.4565840196,91030.95708139331,59509.195565919625,152015.42951014906,0.0,0.0,735125.8295576479,1094506.785938999,0.5478583636515991,0.09059611462460175,1
32,3213582.013806939,2988132.8441521833,136335.1416486553,12219.151638553121,187650.07450781472,0.0,0.0,1105678.3426383082,1216335.8968400308,0.3656559774898097,0.05294331733730072,1
38,2505347.0409052097,0.0,39573.450789989336,19373.428803034498,79926.90361533269,0.0,0.0,301271.37120302883,573447.9213090915,0.3411149339804352,0.054156712669139406,1
37,1356251.0659790493,0.0,73243.15545871915,47214.06047680198,27004.720730252273,0.0,0.0,60474.26170446079,684584.2031583888,0.5045397045902446,0.09985847483438805,1
50,1286911.3655162053,370467.4488489937,158413.3470182522,77792.6153544997,320645.93819620745,0.0,0.0,332645.6588317174,493068.3931347374,0.43605843585755,0.29407270978145966,1
44,287682.8349356236,1432699.3546681313,116427.59206163051,46210.653483299604,57435.6162704446,14861779.659973728,0.0,274815.1663039499,471956.6006709641,0.3965816602167082,0.1168727332081578,1
31,148980.42253469804,0.0,5876.637067789917,78503.31388206569,739177.3522007084,0.0,0.0,58061.137180381964,77345.59976303033,0.5802448576708216,3.529107199075839,0
55,644179.4254333522,0.0,84108.77823895674,12978.581142085135,101770.43197964033,0.0,0.0,71406.17428737023,69829.14558866639,0.19053211642186837,0.26826714371578175,1
43,247809.29545767867,2625370.7167010703,47213.97863740344,20107.109988373086,66076.65804098826,0.0,0.0,204941.25740200927,610782.1886324064,0.2774095777101403,0.0453656355597142,1
